Date,Subject_0,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_16,Subject_17,Subject_18,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23,Subject_24,Subject_25,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57,Subject_58,Subject_59,Subject_60,Subject_61,Subject_62,Subject_63,Subject_64,Subject_65,Subject_66,Subject_67,Subject_68,Subject_69,Subject_70,Subject_71,Subject_72,Subject_73,Subject_74,Subject_75,Subject_76,Subject_77,Subject_78,Subject_79,Subject_80,Subject_81,Subject_82,Subject_83,Subject_84,Subject_85,Subject_86,Subject_87,Subject_88,Subject_89,Subject_90,Subject_91,Subject_92,Subject_93,Subject_94,Subject_95,Subject_96,Subject_97,Subject_98,Subject_99
1776.0000,2.9746,4.6184,3.0057,3.1896,4.4150,4.6849,5.4621,3.9309,4.7012,2.5104,4.4617,4.6568,4.7475,3.5836,5.1255,5.2961,3.9953,4.0349,3.7176,3.7483,3.9883,2.9531,2.8805,3.7613,3.5577,4.7557,3.8053,3.2004,2.5352,3.7047,3.1094,2.5225,5.5232,2.4208,5.3276,6.4809,4.0849,3.6383,4.5476,3.2743,4.1607,4.6258,2.9875,5.2595,4.0716,4.2478,5.0824,2.8774,2.9949,4.2502,4.3182,3.8188,3.9243,3.8119,3.2317,2.9455,3.4064,4.1041,4.3566,2.9861,5.4032,5.8969,4.1676,3.3502,3.8535,4.6382,3.9200,5.5236,3.7669,4.7606,4.3777,5.8190,4.3354,4.3878,3.3139,3.7960,2.9345,6.6109,4.0520,3.8454,4.0353,4.3320,4.4615,2.5754,5.0458,4.0685,3.9692,5.4711,4.2332,3.3758,3.3171,4.6478,4.0656,4.1289,2.9744,4.1500,3.4740,3.3650,5.0571,4.2465
1777.0000,3.7854,4.8188,5.5374,2.7874,4.7781,4.2220,3.9514,5.1549,4.7034,3.6492,5.0395,3.8625,4.0071,2.9487,4.0490,4.5001,3.7495,4.0397,5.0496,3.8943,3.5028,5.3948,3.4362,2.0744,2.9668,3.7998,3.0252,3.0777,3.6050,3.8587,3.8002,3.9975,4.8927,6.6870,4.9748,4.5551,3.4625,4.0904,3.1564,3.9972,3.1280,4.8913,5.7208,4.7965,6.1818,3.1115,4.7310,3.9256,4.1606,3.1490,3.9740,3.9379,3.4489,4.9420,4.6315,4.9852,3.5904,3.4843,3.0711,4.6931,4.8050,3.9937,3.4380,4.0921,4.4144,4.4456,3.8116,4.9276,5.0689,3.2989,4.2760,4.0844,2.9735,3.5649,4.2325,4.9885,3.4451,3.7110,3.8512,3.6790,2.8566,4.6995,3.8370,4.3849,4.5741,3.6674,3.2279,3.4542,3.6042,3.3455,3.7674,2.8621,3.6473,3.5282,4.2152,4.4180,5.4779,4.9844,4.5818,4.0369
1778.0000,4.0895,4.3381,3.8606,4.0753,3.3572,4.3513,3.3162,3.6669,3.6092,6.1025,4.1494,4.8371,3.0494,4.5176,3.8185,4.8033,3.7404,3.1321,4.6691,4.0903,2.9962,3.9761,3.2926,4.6146,4.1229,4.3461,3.2924,5.1356,3.5932,4.3018,3.8670,4.1231,3.0763,4.1231,4.3798,3.0330,4.8919,3.2615,3.6119,3.5497,4.9955,3.6450,3.7134,4.3239,4.1806,4.9821,3.7206,3.5705,3.4212,3.4181,4.6286,4.4626,3.7810,3.9442,2.2735,4.7209,4.4167,2.3506,3.6022,3.9751,5.2100,4.2614,5.0574,5.3243,4.6413,3.2926,2.9846,3.8219,4.6795,4.4065,3.0139,4.6425,3.3377,3.7492,4.8771,4.1637,3.6363,3.4483,4.1174,4.2833,3.9427,3.4405,4.4387,4.7434,3.1614,4.5832,3.5730,3.8602,4.8369,3.0757,3.9659,5.4304,5.2407,3.6165,3.2016,5.0898,4.2666,4.2951,2.8349,4.1540
1779.0000,2.8386,3.8552,5.5520,5.0739,5.3482,4.1171,4.3845,3.7603,5.6953,3.6583,2.9318,3.6989,4.9221,3.6452,4.2240,2.9124,3.5314,2.9974,3.1421,3.8402,4.5117,5.5937,4.4964,3.1613,3.1482,2.8042,3.9366,3.2410,3.8407,3.1083,5.2852,3.7789,4.6240,3.7939,5.8631,2.8827,4.4818,5.1769,4.0469,4.8582,4.0508,5.0107,4.0802,5.5234,2.8506,4.7463,3.7204,3.7833,4.5887,3.6132,3.5803,4.5904,3.2136,3.9145,4.9548,3.4469,5.0971,3.2352,4.3060,4.1690,2.9618,4.7239,2.9343,5.2154,5.3249,3.5628,4.1366,3.9252,2.9029,3.3861,4.0144,4.0610,5.0789,3.6843,3.6175,4.6168,4.7011,3.8779,4.2481,3.6029,3.9445,2.3516,2.6386,4.7704,3.5501,3.1796,4.4813,5.7512,4.9156,4.4268,4.0930,5.5784,5.5133,4.3078,3.8428,4.2142,4.5616,4.0051,3.7132,3.6282
1780.0000,2.9271,3.8884,4.3278,3.0194,3.3773,4.8635,3.4056,4.3697,3.1594,2.4711,4.3332,4.5328,4.2137,3.9818,5.1946,3.7733,3.3711,4.2150,4.8581,4.2801,4.8414,5.2522,3.3776,3.9028,3.7958,4.4766,2.7081,4.7776,2.8833,4.3046,3.7334,3.6319,4.4376,2.9979,4.4620,3.7245,2.8901,4.7838,3.0028,4.4744,3.6616,3.6865,5.0857,4.2221,3.8032,4.6903,3.6135,5.2540,3.4922,4.4096,3.5285,4.5457,3.2813,3.9080,4.5520,2.9385,3.8212,4.2968,3.5747,3.6849,4.5124,4.6524,2.7039,3.2448,1.8562,3.9000,4.4222,3.2314,2.9586,4.2709,3.4995,5.5612,5.0968,2.4341,4.4639,4.4467,4.4892,3.8940,2.7519,4.0037,3.4894,5.3409,4.3817,4.9291,3.0764,3.9142,3.7269,3.1949,3.5295,2.6548,3.9783,3.1528,3.9719,4.1703,3.6512,3.2811,4.5040,4.4845,3.4552,4.6789
1781.0000,2.1852,4.9659,5.2889,4.7883,3.1603,4.8179,5.7755,5.1302,3.5284,4.9115,6.5964,6.1337,6.3720,4.8294,5.6564,4.8851,4.8291,3.8516,4.9475,5.9564,5.0657,3.0973,5.5208,3.8381,5.4666,4.1440,6.5070,4.7444,5.9933,3.5310,4.7656,5.0791,3.5417,4.3729,4.4038,5.0363,5.0042,3.2835,6.1087,5.5658,4.3365,5.9077,4.7073,4.3614,3.6051,2.3170,5.2327,6.0711,5.5685,5.5680,6.8955,3.4792,5.6714,6.9701,4.8455,6.9200,4.6877,4.4342,3.0989,5.5957,5.8547,5.6184,5.2644,5.7843,4.8681,3.3414,5.3436,5.6125,7.7912,4.6151,5.1910,3.2945,3.2672,3.8877,6.5097,5.1728,5.1066,4.5129,5.2702,5.9058,5.6238,4.9567,5.2108,5.4201,5.7281,5.4066,4.7502,3.6298,5.1474,5.0348,4.9136,4.5819,3.8562,6.0536,4.3280,4.9155,4.5019,3.6867,5.6506,3.4095
1782.0000,4.9375,4.5283,4.9630,3.9374,5.9603,6.2395,5.6448,4.4537,3.6082,6.9770,2.9801,3.7295,5.2910,5.4559,3.7683,5.4142,3.5408,5.6631,5.3601,4.9506,6.0441,5.2993,2.6334,5.7707,5.2605,5.9543,4.7671,5.7630,4.6657,5.4476,5.9174,4.4708,4.3901,5.0779,5.8229,5.4017,5.1997,5.7207,5.4122,4.0133,6.3801,6.3152,6.1024,3.3460,6.2748,3.9550,5.0389,4.8511,6.6718,6.0067,5.0273,5.5118,4.4336,3.9664,5.6906,5.8075,5.0834,6.6101,6.8482,4.6235,5.3339,5.5729,3.1857,6.2385,6.0772,5.4885,5.0789,4.7352,6.4838,4.4945,5.5162,5.0310,6.4042,6.5836,5.2523,5.1265,3.9053,4.0626,5.4542,5.5286,5.1186,3.8859,4.1214,2.1823,4.8656,2.4770,3.0511,3.9591,5.8948,3.7192,5.5130,6.8082,5.5871,5.4512,3.6779,4.5305,3.1974,5.4803,5.4067,6.2786
1783.0000,4.9257,5.2030,4.0197,5.3016,6.1007,5.3906,5.7118,5.0116,5.4054,5.0593,4.0855,4.8718,5.6944,5.2995,4.8453,4.0965,5.4838,4.4434,4.7614,5.6041,6.0359,4.4113,4.5776,5.7200,4.6919,6.6802,5.9480,5.0680,3.9011,5.8049,5.1696,3.4846,4.0847,4.7919,5.6306,2.9909,4.8231,5.0767,7.1507,5.1945,5.1441,4.8952,5.2614,5.5246,4.7057,5.4040,6.7910,4.6801,5.5515,6.8374,4.1830,4.9146,4.2996,5.7871,6.0486,5.3904,4.9200,4.8708,5.1356,6.0702,5.3449,6.4675,6.9655,4.6982,6.6602,6.3075,4.9420,2.6895,4.0195,5.7256,3.1347,6.2999,4.1202,5.2250,4.3037,4.5421,5.1713,3.7526,4.6870,4.3991,5.6794,3.9352,6.9983,6.6539,3.7245,3.6728,4.4167,5.2800,5.5374,5.6018,5.7901,4.8847,3.7876,4.0212,4.5653,4.1658,7.3283,4.5265,6.1904,5.7188
1784.0000,4.1412,3.6382,4.6521,5.2826,4.6373,6.0557,4.3450,4.3356,5.2531,6.9644,5.7952,6.8189,4.5697,6.1034,5.4966,7.4814,4.6729,5.2928,4.2353,3.9373,5.8409,5.6348,4.1453,6.0783,5.0254,5.1630,7.0221,5.9508,6.3008,6.7369,5.5389,4.9291,6.6938,6.9387,3.7568,4.3780,4.4369,4.4198,6.5328,4.9418,5.0138,5.4859,5.8556,5.2542,5.6335,3.8748,5.3474,4.4361,5.2070,6.5256,5.6098,5.1546,6.5172,6.9991,5.8093,4.5043,6.6784,5.2690,4.2939,5.6811,4.4887,4.5386,3.9289,4.0535,5.6876,2.5114,5.5809,5.8165,5.6853,4.9216,3.7784,4.9210,5.5955,6.2917,5.0574,3.0113,4.1987,3.8363,5.5468,5.2764,5.0232,4.6579,3.0688,4.5832,5.8969,3.8467,3.9700,3.4662,4.3989,5.1497,3.0042,5.2016,3.8288,7.0437,4.4868,5.2141,3.1073,5.8142,4.9556,4.4742
1785.0000,6.3444,4.7741,4.4995,6.3410,4.4448,5.5337,4.2790,3.8311,6.4668,5.3037,5.9672,5.8864,5.0352,5.4393,4.4805,4.4665,5.3291,2.8936,4.8799,3.9469,4.9195,3.8486,6.2214,5.5934,4.2673,5.6091,2.9890,3.4821,5.5206,6.6243,4.9132,5.7281,5.1806,6.6106,4.4540,3.3922,4.1985,5.0630,5.5489,4.3207,6.0986,3.4512,5.1955,3.9500,4.5496,4.3953,6.0546,6.5649,2.7742,4.6086,5.2895,4.0785,4.8298,4.8865,5.7574,4.1900,5.7640,4.7826,5.0430,4.3433,4.8812,5.0872,7.5207,5.9800,5.4111,5.1504,4.2504,6.1190,3.8469,4.2884,5.8812,4.4337,4.0683,7.7272,4.0093,4.6679,3.6777,5.1709,6.0582,7.6193,6.3336,5.6008,5.0327,6.2238,4.9936,5.6821,3.6689,5.6396,3.7250,4.7347,3.2785,3.8211,6.5764,5.3594,4.0852,6.2819,3.0081,4.9695,3.7830,5.6382
1786.0000,5.9083,4.7339,4.6526,4.3661,6.0517,5.2831,7.0115,5.3769,5.2255,4.0411,4.0045,5.7430,4.7611,6.0984,5.6751,4.4749,4.6495,6.1415,5.9792,5.9588,4.2105,5.2752,4.2985,7.3888,4.7796,5.0943,4.8210,4.2285,5.6336,4.5198,5.1890,5.5996,5.1174,4.7055,5.7515,5.0952,3.8475,2.7912,3.7828,5.0856,6.2555,4.3134,5.0853,3.8740,5.7403,6.7195,4.0646,4.9880,7.0445,4.5076,4.1266,4.9873,5.3166,4.7530,4.9410,6.1069,4.0743,6.1477,4.3820,5.9411,6.2545,5.1057,4.5354,3.8726,3.5981,5.6956,3.2687,4.9655,4.5644,5.9588,4.4291,6.2866,4.8357,7.0455,4.6216,4.5772,3.9837,6.1644,4.5492,5.9612,4.5700,3.6053,6.3623,6.1726,4.5897,5.9222,3.0861,5.7427,4.6721,5.2476,4.7352,5.1532,4.7586,4.4833,4.8657,5.1867,5.8521,5.1949,4.3609,4.8087
1787.0000,4.6449,6.8480,3.7356,5.1779,3.8514,5.5153,4.4197,5.0058,4.3953,5.8335,6.2083,5.6015,5.8230,5.3800,1.9723,3.9276,5.2673,4.5410,3.5117,2.9556,4.2482,6.5829,4.0670,6.1409,4.1982,5.7665,5.4363,4.0408,4.2152,4.2803,5.5309,3.3907,4.8772,4.2955,6.6388,3.6990,5.2989,5.1364,6.3726,5.9640,3.4069,6.6685,4.5644,5.4348,2.5705,6.4404,5.0519,5.0670,4.5337,6.1667,2.0819,4.7567,3.9950,4.7794,6.3885,3.9449,4.7161,3.6496,5.6683,4.8152,6.0797,6.7456,2.6481,3.0025,4.2256,5.0243,4.0853,5.5524,4.8570,3.5258,4.8887,3.9312,3.6327,4.6970,4.5981,5.6160,3.4095,3.2436,5.5571,4.6357,4.7713,4.6836,3.3372,3.6619,5.2303,5.0469,4.7050,5.7438,6.4368,4.7988,5.6163,5.9905,4.8684,4.7876,3.8323,6.0472,5.3923,5.0923,4.3147,6.0192
1788.0000,3.3591,5.6728,6.1094,4.8879,3.9356,3.9186,5.7932,4.8160,5.7106,4.2434,3.7565,7.7674,4.0242,5.7555,6.1060,5.0082,5.3043,5.4228,6.8232,5.0367,5.6353,6.8104,4.1088,3.9121,5.2591,4.9464,6.1377,6.0271,5.1768,5.9081,4.9866,7.7749,6.3995,5.1262,7.8193,5.4367,6.1433,4.4251,4.1530,6.9816,4.8650,4.3026,4.5002,6.0880,4.7690,4.2885,2.6364,4.3917,5.4148,4.6787,4.5448,7.2828,5.7848,4.6686,5.7167,4.2126,5.7939,6.7554,4.9538,6.4711,4.7347,3.8454,4.8612,4.9448,6.0063,5.2650,4.4431,4.7026,5.1002,5.6154,4.0704,4.4437,5.0030,4.1395,6.1735,5.0959,3.9590,4.2392,6.1839,4.5735,4.0891,5.7178,6.1382,3.4053,5.2551,6.7750,7.2087,6.1044,5.7082,3.8558,5.7757,4.5370,4.7137,5.7476,4.3181,4.6237,6.9114,5.7434,3.3903,4.2734
1789.0000,3.8360,5.2905,3.9230,4.8831,5.0572,5.5004,5.1345,5.2288,4.9647,4.1455,5.9089,5.0568,4.2489,3.6993,5.1209,6.0017,5.2077,3.7359,4.5367,3.9407,4.6321,5.7610,5.1152,4.8666,4.4012,4.5115,5.0601,3.0481,4.4843,2.9557,5.9032,3.8299,5.7760,3.3522,6.5628,5.6544,5.1259,4.6071,4.6379,4.6029,5.8273,5.5020,5.8474,4.4734,4.6668,3.3261,3.0417,5.0849,4.2938,5.0263,4.7521,4.6022,4.8420,2.9036,4.6066,5.1578,4.8234,5.1666,2.8065,5.6146,5.4227,5.4135,5.1089,5.3667,5.8011,4.4995,4.8028,5.4078,3.5848,5.4638,4.1746,4.4064,4.2180,5.1268,3.7131,6.1364,4.3477,4.1285,6.3712,4.8799,3.3411,4.9803,5.7228,6.3061,5.8718,4.8967,7.4343,4.8461,3.3230,6.8581,6.3441,5.9114,7.3289,5.9185,5.0299,5.4237,4.2371,5.4772,4.2567,4.1541
1790.0000,3.5294,4.9847,5.5963,4.5339,3.2901,4.0134,4.8043,4.6373,4.3845,3.7610,6.5728,5.0107,5.2886,5.0640,3.8375,6.2253,4.4135,4.7287,4.3106,3.7146,5.0122,4.0561,4.9180,5.2516,6.5515,3.5319,6.4306,6.6114,4.4868,5.1749,6.0755,3.9842,6.5849,3.5287,5.5387,5.0711,4.1116,4.2287,4.9243,4.5744,4.6956,4.5422,5.6725,5.1991,5.0900,5.2941,5.3089,6.2388,5.0554,5.1789,4.3787,3.7086,4.2696,4.7605,3.7020,6.0432,4.0103,5.1019,4.3010,5.1626,5.7184,6.2747,3.8043,5.9665,4.3520,6.3768,3.6154,4.3266,4.8875,6.1702,5.0370,6.0180,5.3198,5.7465,4.8341,4.6801,5.0296,4.9536,4.5379,4.5854,3.1037,3.3589,4.0930,4.3932,3.6915,6.8885,3.9172,5.2856,5.7673,4.0974,5.4413,4.8180,3.9975,5.7583,5.9793,7.6607,6.0747,3.9348,6.0734,3.3383
1791.0000,5.5298,3.0300,6.8374,6.0006,8.0895,7.0549,5.5161,6.6431,6.9324,4.9958,5.1660,6.0216,3.4622,3.5432,6.0620,5.6768,5.3157,8.6473,6.2078,7.3827,6.3062,5.9548,5.4242,4.1974,5.9708,5.3591,6.8398,5.0740,5.0576,6.0401,4.0409,4.9752,5.9259,5.6093,5.5867,6.1051,6.2428,8.9680,5.8561,5.0310,7.2108,6.4711,5.7729,7.8363,3.9310,6.4175,5.5493,6.4017,6.3878,6.4049,6.8837,5.1769,5.3463,7.1418,6.0169,5.5717,4.8503,5.9943,4.6245,7.8022,9.1599,6.7720,5.1588,7.2763,4.2505,6.8110,5.8936,7.1944,5.4229,6.3173,7.3452,5.8268,7.7700,5.7077,5.9609,7.9069,5.6909,6.0992,5.3104,5.0738,7.6221,6.5023,4.8083,5.4533,6.0818,7.1646,6.8390,6.6120,4.7030,8.4771,5.4521,6.1792,5.6634,7.5081,6.3285,6.7941,5.9001,5.6347,6.2767,6.6740
1792.0000,6.9681,6.9259,7.0483,3.6125,6.1903,6.5599,7.1748,5.3536,4.4870,4.1799,4.9700,4.1565,5.8553,7.1946,4.7591,5.1201,5.2283,4.6760,7.2827,4.7156,6.9838,5.5136,4.3065,5.4781,5.4032,4.2464,4.9508,6.7691,5.9007,2.6086,6.8100,6.5159,6.3581,9.3712,3.7110,6.1492,6.8497,3.5751,6.8039,5.5525,4.5336,7.8042,6.7385,4.6681,5.8940,4.2792,8.8553,4.3564,6.1683,5.5235,7.7568,6.3395,6.4020,6.9394,5.8820,7.0732,8.1485,8.4885,3.2935,6.2158,7.1145,6.4606,7.6786,6.0313,7.2835,4.7035,4.6255,4.0248,6.7899,6.6262,7.8380,6.3184,6.6734,5.2931,7.7045,6.4263,6.3089,8.2158,4.5437,6.4577,6.1163,6.6037,6.5396,6.9565,4.2179,6.0346,4.9546,6.0243,4.3035,6.6811,6.4519,7.9034,3.9024,4.5732,5.6831,5.7759,3.7272,4.5308,5.2631,6.5928
1793.0000,6.3992,5.8293,7.9216,7.4961,6.7165,6.2478,6.9699,6.1946,8.1143,4.4742,5.7261,5.8486,6.3250,5.1722,3.8525,5.7126,7.7904,5.3808,6.7047,6.8296,6.2150,5.5029,5.8856,7.8230,6.5374,6.2819,5.7668,6.1805,7.6046,7.5203,6.3787,6.3771,7.7194,7.8292,6.7470,5.1635,3.2648,4.5347,5.8201,6.4241,5.6871,5.1764,7.2420,5.8544,5.0922,4.6846,6.8356,5.4403,6.5257,6.3706,6.2163,6.0277,6.5259,4.5877,6.6046,5.5032,5.3684,5.9582,5.5566,6.1220,5.3004,8.5557,4.1554,6.1349,5.2443,4.3567,6.2864,7.5924,5.3298,7.5405,4.2273,6.0706,4.7501,4.3058,4.9462,4.9008,6.2541,7.8643,6.8711,7.8456,5.7205,5.1974,7.6943,7.7270,5.0142,5.8502,6.8105,6.0149,4.6761,6.5620,3.9572,8.8545,6.5727,4.6852,7.3014,7.6414,7.5352,6.2484,4.4941,4.9959
1794.0000,8.1802,5.7044,5.0298,5.4856,4.0313,5.4236,6.2484,5.2323,8.0597,4.8205,7.3738,6.5640,7.9484,6.4033,3.7152,4.4889,6.1911,4.9119,7.4182,3.9760,6.8724,5.5164,6.5260,7.0249,3.5583,5.2104,6.4709,6.0727,4.3143,5.3112,5.8197,5.4462,6.6496,7.8805,6.6184,4.4138,4.7976,6.7720,7.1635,5.1291,5.2949,3.2629,7.4518,5.8938,5.3484,6.8134,6.4952,7.5957,4.8939,6.1991,4.7273,5.9736,5.3565,4.2485,4.7766,6.6246,5.0544,5.8948,3.1812,6.3740,2.9769,5.3661,6.1396,8.5838,6.2810,4.8780,5.3707,6.3537,6.4413,5.5610,7.0386,6.7674,5.0376,6.2024,6.6181,4.4446,4.8979,6.2332,5.6686,6.9257,6.7056,5.3983,7.2087,6.0584,6.8772,9.3845,5.1346,4.0707,7.1045,5.2336,5.1884,7.2775,5.5283,3.1776,7.5576,5.6203,4.9203,6.3548,6.0988,4.9977
1795.0000,6.9588,4.4913,6.2473,5.5140,6.6951,6.5839,4.9203,5.2852,8.0066,6.9696,6.9906,7.1559,6.3420,4.1934,5.4695,5.7197,6.1033,3.4117,7.7707,5.1977,6.8816,3.3057,6.4100,4.9581,7.3731,5.0514,7.4545,7.4379,4.6620,4.8063,5.0969,5.9297,6.2961,4.8112,5.4179,5.8110,6.6325,4.9301,6.3109,6.5572,7.1303,5.1133,7.4814,7.7324,6.4173,6.0375,6.6465,5.5185,5.9465,7.1368,5.6726,5.7387,5.8570,6.2153,7.2371,7.1941,4.4576,6.0638,5.9192,7.0238,7.3468,5.6112,5.5174,3.6816,6.7237,6.5701,5.9827,4.4937,5.9004,5.4998,5.0810,5.7622,4.1134,5.0487,2.6672,6.2310,8.0838,3.7786,6.5202,5.8710,5.3512,6.9273,4.2933,6.3076,5.3160,5.6900,3.8780,5.6733,6.4893,5.9476,3.6991,7.1839,6.3387,6.2765,6.7906,5.2535,7.1459,6.3611,5.5333,5.8480
1796.0000,6.9720,8.6523,5.2674,2.6211,6.3012,4.8871,5.5899,5.3194,6.5374,6.0482,4.9193,5.4944,4.9738,5.5688,5.7048,6.9208,4.2275,7.4119,4.6428,6.5242,8.9490,5.7913,7.5508,6.3181,5.4063,7.5738,4.2455,6.7406,5.7225,6.9926,7.0858,6.6111,5.9559,7.3239,4.5294,7.1917,7.4658,5.3853,6.3013,6.6452,7.6623,6.2915,5.8057,5.6332,4.9388,3.9139,7.7401,7.4972,7.0939,5.6168,7.3170,7.7342,6.0348,6.6205,4.5562,6.4290,8.0899,7.4246,7.3132,6.8218,5.4658,4.8152,5.1974,5.9478,5.6917,6.9489,4.4443,6.8550,4.3060,5.8956,5.8229,7.1205,5.6305,5.8233,6.3582,5.2726,7.4275,5.6208,6.0102,7.2819,6.2622,5.8122,7.2310,6.8329,5.6861,7.9148,5.4170,7.7868,7.3711,6.1946,5.7328,6.9007,3.7111,4.3778,7.6082,5.2585,6.7460,7.0411,5.0212,7.3374
1797.0000,5.1275,6.9358,6.7825,4.1076,8.7406,4.8823,5.3254,8.0919,5.2073,7.2065,6.1938,6.1648,5.5777,6.2909,6.9041,7.4137,5.7938,8.2454,6.8217,7.8571,6.0398,5.1179,10.3721,6.0379,9.0216,7.9265,6.9005,6.3033,6.3457,8.5850,6.0257,7.7739,6.5087,6.5190,6.3139,5.3448,8.0721,8.3736,7.8267,5.7661,6.0785,5.8817,8.0798,6.3415,6.1793,7.3035,7.3369,7.0606,7.9361,5.6889,9.1075,6.1914,5.6343,8.6774,5.5240,6.9631,5.5989,8.9575,7.6264,8.8931,6.8408,5.1039,9.5183,9.0791,6.9066,7.4578,6.5048,4.6829,6.2375,5.1034,7.0379,6.8552,8.0467,9.4893,8.1188,6.5880,6.0043,8.9828,3.1286,4.1655,4.2690,9.1883,3.9679,6.8405,8.9178,6.8268,4.0948,7.0212,6.7331,7.4996,5.8430,6.2759,8.2860,6.9167,5.7990,7.4928,7.9603,8.5422,8.9435,4.9201
1798.0000,7.2554,4.9390,7.0218,10.8590,7.3368,7.2666,5.8080,6.3990,7.7230,8.1185,7.4763,10.1905,4.6243,8.1681,4.5660,8.5745,7.0659,5.6050,6.7417,5.8114,7.4534,4.5965,8.1278,7.9287,6.5911,7.0670,8.5082,9.1814,7.4801,7.6097,4.3135,5.6781,7.0785,6.3056,5.2418,6.9037,9.0196,8.7365,4.1823,7.2443,5.8407,8.1890,6.4505,7.0958,7.4164,6.1361,4.8662,4.5130,7.7869,5.9577,6.4758,7.9880,7.2249,8.4942,5.4682,9.0645,7.5265,8.0080,10.3927,7.9575,6.9444,7.7149,7.4763,7.8334,6.6248,8.0273,9.0947,5.7288,8.1383,6.8356,8.1228,6.6321,9.1595,7.6584,6.4576,6.5661,7.1634,8.4150,7.9118,9.1962,6.7113,6.9839,7.8849,10.7606,7.2577,8.6417,8.9944,4.9323,6.6198,7.5399,7.0468,8.1895,8.0201,5.5061,5.7223,5.9906,2.3205,4.1527,6.9043,6.3243
1799.0000,4.6842,6.0455,6.5307,6.1261,8.6095,6.8573,3.5638,8.0187,8.5939,9.2037,7.7889,7.1349,9.0158,7.8625,6.7854,7.8556,5.8459,7.4989,4.9109,7.0599,10.0529,5.8928,6.2767,6.6321,7.6506,5.0592,5.6570,6.2954,6.0900,4.8631,8.2646,8.2006,9.2423,7.4090,5.5257,5.2584,5.8981,4.5654,6.0305,7.6993,6.9029,6.5195,5.9597,8.9310,7.1216,7.9900,11.6857,6.1354,8.7438,8.2280,6.2390,7.2131,6.3724,6.1303,8.7494,6.4776,4.1004,9.0469,7.5712,5.8871,6.4153,7.7820,6.4275,7.3110,8.7176,7.1293,7.7576,7.5062,7.2415,5.7891,8.6710,6.0024,7.1367,4.7668,6.8587,7.4155,5.8349,6.0489,9.5061,8.4062,6.0592,8.3271,7.0753,8.2464,6.2395,7.6750,7.8200,6.9062,6.3405,9.6769,6.6086,8.6620,6.6623,6.0691,7.5202,4.6415,6.3110,7.6910,4.7034,5.9021
1800.0000,7.8606,8.6670,10.0717,9.6813,8.1415,4.7835,8.4425,8.2071,7.6334,8.3947,6.2410,9.4313,8.1732,5.8411,7.8817,9.0541,8.0141,7.6895,9.5415,8.1141,7.6632,8.1221,7.7067,7.0744,7.3029,9.0759,9.0553,8.1224,5.9462,8.0930,9.1684,9.4223,6.1625,9.0948,9.0485,9.0619,10.6478,3.0567,6.8887,6.5898,10.7255,8.1152,10.1657,7.8043,8.2486,7.3852,9.5412,7.1007,8.1987,9.3640,7.6349,5.5904,5.5735,6.8041,10.8441,6.9614,8.7007,9.6769,7.1437,8.5545,7.0001,9.0106,9.1549,6.1741,8.3207,7.2647,9.0827,9.7630,8.0390,6.5323,6.5642,9.8899,9.2837,8.8682,7.8823,7.2229,9.0945,9.4359,11.5433,9.5413,8.2804,11.7380,4.7341,7.4123,9.9031,8.1595,7.9267,8.9416,11.0057,7.9631,11.4768,7.1840,6.7751,6.5079,7.2609,5.4933,8.4854,9.4585,7.7461,6.4950
1801.0000,7.5424,8.3108,6.1712,8.0484,11.4298,7.9062,7.2799,6.5985,10.0775,7.3275,8.1479,11.3636,7.6791,9.1407,8.9956,7.2532,6.5573,11.3427,10.2758,8.0532,12.0385,7.4722,7.8848,6.3893,8.4296,8.8450,7.4184,7.4814,6.4044,6.2262,6.8166,9.7180,8.0808,8.3415,10.4091,9.7554,8.8922,9.4534,7.2862,7.3303,10.9464,10.8040,9.4541,10.6427,8.3100,8.3855,7.9576,5.7094,5.7271,7.9610,6.2011,7.2998,10.6898,8.1483,7.2849,8.9752,8.2880,7.1843,5.7941,9.1550,7.9784,6.9648,5.7718,7.8989,6.7746,6.5838,8.6735,7.0792,9.0375,9.5862,7.2601,7.8033,7.7785,7.3322,8.5427,7.0601,6.8975,6.0368,8.2003,8.7862,9.3403,7.5955,7.2581,5.5044,8.1460,9.0114,8.5998,8.0319,10.5766,7.7744,6.2399,7.2774,8.7018,8.0509,11.7561,7.9097,9.0126,6.8619,6.2447,9.2842
